thresh,helpers,weight,protein,COMBIND,GLIDE,COMBIND+2D,GLIDE+2D
0.3,10,20.0,hmdh,0.5054855202671262,0.40740226771634436,0.43085552480734834,0.3000094960473566
0.3,10,20.0,igf1r,0.245090078771738,0.1971063840761176,0.2756073965546109,0.2569089025200401
0.3,10,20.0,ital,-0.001622014601699917,0.02250797406554525,0.03856117104882864,0.08075819781904565
0.3,10,20.0,jak2,0.5044622685590484,0.393044420439682,0.4985876973624113,0.4258358988430223
0.3,10,20.0,kif11,0.11314390378206515,0.16906237131494287,0.08878865134530418,0.10236578529970781
0.3,10,20.0,kit,0.11116253707085608,0.10026377581848997,0.1540987257872957,0.16021325310221662
0.3,10,20.0,kpcb,0.21283319249003035,0.18186266719120864,0.1564975097073374,0.11004012047973082
0.3,10,20.0,lck,0.31332949541397115,0.3180053278714532,0.33958730244236135,0.36282531763590586
0.3,10,20.0,lkha4,-0.010894733958259031,0.039193753479425456,0.005919823114348646,0.049768238185598196
0.3,10,20.0,mapk2,0.4079282076827327,0.3813748987555853,0.4478536073708848,0.43024611879928465
0.3,10,20.0,mcr,0.3157650587166564,0.2769455114427886,0.3711942974607626,0.35336040484370146
0.3,10,20.0,met,0.16590058295173943,0.15204255638235348,0.1809316884396795,0.17135709139936064
0.3,10,20.0,mk01,0.1777086951947267,0.15961921052441017,0.16978335478435275,0.15714374738795478
0.3,10,20.0,mk10,0.2428554355287637,0.28728666962258875,0.2606273363045831,0.2874372215906603
0.3,10,20.0,mk14,0.32821490206237136,0.3086062934884771,0.3636615325926685,0.36186667845533654
0.3,10,20.0,mmp13,0.38930717549858906,0.2715790000219912,0.43051003358099516,0.33513204232206834
0.3,10,20.0,mp2k1,0.1227914634113898,0.10124709065724166,0.11455004334643352,0.07430994176758185
0.3,10,20.0,nos1,0.31798832328178495,0.1958036205825688,0.353757982017716,0.27133782622593194
0.3,10,20.0,pa2ga,0.007095190741438981,0.025364381292253928,-0.005859410051862586,-0.001747224100680539
0.3,10,20.0,parp1,0.7499815728264926,0.7263116291343389,0.7794068857463218,0.741673336062833
0.3,10,20.0,pde5a,0.21721731331278718,0.11782866229608839,0.25446579903033434,0.16114863285080686
0.3,10,20.0,pgh1,0.11160210950370628,0.10588967279010172,0.12615784674745642,0.12151755043926205
0.3,10,20.0,pgh2,0.0915133171780092,0.11726968820559769,0.10791597913094444,0.1373447059837269
0.3,10,20.0,plk1,0.28925450391787133,0.32766733609703713,0.30527527564175605,0.27549021331146106
0.3,10,20.0,pnph,0.6121402696816814,0.39229909451802925,0.68421983778374,0.5935359492481757
0.3,10,20.0,ppara,0.276180528103836,0.2499305130583756,0.2893238708624071,0.261963387061202
0.3,10,20.0,ppard,0.2635933495710987,0.2158842188741876,0.2625009679002954,0.2122577555382961
0.3,10,20.0,pparg,0.1818644369655773,0.16329809318048627,0.1882014890081094,0.17094858104306734
0.3,10,20.0,prgr,0.3225015340281171,0.300706223011876,0.3316054829928491,0.32175454795664005
0.3,10,20.0,ptn1,0.2927028242296844,0.3148355341028032,0.30995212225723257,0.3471988504175056
0.3,10,20.0,pyrd,0.06526849768604479,0.05151238564019561,0.09182089589528025,0.09897763262372089
0.3,10,20.0,reni,0.17239022178790023,0.20564218035579127,0.25242018009573575,0.32748513101535515
0.3,10,20.0,rock1,0.5192748765574088,0.550595163216039,0.6272203510989194,0.6377680386715656
0.3,10,20.0,rxra,0.5341476712125217,0.5515195942766354,0.4821540703357968,0.5954843213980713
0.3,10,20.0,src,0.16554592069226898,0.19762675514880887,0.19420399193714624,0.2353294294471259
0.3,10,20.0,thrb,0.4619862564978522,0.3589384236287957,0.5008850409350363,0.42122305189038195
0.3,10,20.0,try1,0.3738934271739313,0.28173068860954514,0.4167301052755759,0.3255905033924929
0.3,10,20.0,tryb1,0.4760824124010409,0.6643437082850925,0.5002450483833228,0.6793806717554148
0.3,10,20.0,tysy,0.30961186603576013,0.32112459850389696,0.3415518729623693,0.40012152904183934
0.3,10,20.0,urok,0.4997656107575226,0.3454737269242368,0.5532789834928538,0.3975596020078107
0.3,10,20.0,vgfr2,0.1387141021347364,0.14166530696295768,0.17297171329991842,0.19118593100793574
0.3,10,25.0,aa2ar,0.4462535890870881,0.3211636096973547,0.46721340157654323,0.3956138938313603
0.3,10,25.0,abl1,0.28171295492092385,0.29200825624315163,0.31345780644011245,0.3282518199628109
0.3,10,25.0,ace,0.17292321329794097,0.13673255236751639,0.20797573707393696,0.1939143686786703
0.3,10,25.0,aces,0.09127256090126648,0.11341641103234008,0.11955523819129395,0.15519132387761977
0.3,10,25.0,ada17,0.21836478740380386,0.11486165975093979,0.18946551726515287,0.10218522732411303
0.3,10,25.0,adrb1,0.3375155222928444,0.122525111719336,0.3219156909502801,0.16151521394171514
0.3,10,25.0,adrb2,0.3329402615594426,0.17656617378535894,0.3385216674626306,0.23052778504751056
0.3,10,25.0,akt1,0.148948417689866,0.1667383071432359,0.19532266747866528,0.2382993957040936
0.3,10,25.0,akt2,0.41737358920226864,0.4174439342948154,0.4663687625680698,0.48554735905812973
0.3,10,25.0,aldr,0.08612660789110338,0.07970017048189464,0.18248898634730293,0.195233904393595
0.3,10,25.0,ampc,0.1845235306736477,0.12527337625382076,0.21216878773794393,0.17520083376607057
0.3,10,25.0,andr,0.20862407670708233,0.24590350384632703,0.2276999580399542,0.27084635402923546
0.3,10,25.0,aofb,0.16304474197930324,0.11938905641775817,0.18935547503285227,0.15849959311093859
0.3,10,25.0,bace1,0.2074929567972033,0.13755577899338184,0.23553828952225717,0.1844332068654088
0.3,10,25.0,braf,0.2690230435088883,0.20363752286724995,0.35822048576302595,0.35903243426829495
0.3,10,25.0,cah2,-0.024725487926979844,-0.003892534392513458,0.08591982554127582,0.15109563840280685
0.3,10,25.0,casp3,0.13477850661479868,0.11018924718442373,0.1623055389322436,0.14860114964990534
0.3,10,25.0,cdk2,0.3633624347541007,0.2906682821501257,0.3711674881038845,0.30510949440804996
0.3,10,25.0,cp2c9,0.043123252274338976,0.047591374128173755,0.0866386010086982,0.10346446028702254
0.3,10,25.0,cp3a4,0.10527383257789694,0.16866224201870247,0.1182180899880508,0.1710465239141009
0.3,10,25.0,csf1r,0.19051867342456494,0.1552139074169693,0.2609915400734337,0.26628554753912625
0.3,10,25.0,def,0.5553092203566302,0.545731919648261,0.6419154234067705,0.6298682416617425
0.3,10,25.0,dhi1,0.13899594495420822,0.12442868114960008,0.19375613279759468,0.19544501536242645
0.3,10,25.0,dpp4,0.3452841832332261,0.3152077142553572,0.4469711647798148,0.44087882177077453
0.3,10,25.0,drd3,0.1330921525811271,0.08579467941604624,0.18909526237651222,0.16303984402652247
0.3,10,25.0,dyr,0.5687715875613091,0.2372579964113482,0.5539528938209534,0.3628521406324313
0.3,10,25.0,egfr,0.2683002304435191,0.15149091157348463,0.31708720832699944,0.23704590638601858
0.3,10,25.0,esr1,0.4182212117350918,0.3226630657164855,0.40041129127293873,0.3288271228107785
0.3,10,25.0,esr2,0.49433037873707075,0.3730164190016163,0.4430089653667479,0.3255067333253584
0.3,10,25.0,fa10,0.4779533341995193,0.445245250366869,0.519297592560963,0.5316639797289031
0.3,10,25.0,fa7,0.5800864904515021,0.4654037860484631,0.5353077475848934,0.548937634817649
0.3,10,25.0,fgfr1,0.21840319747536957,0.12765671029160433,0.27576786699823,0.22622504187368908
0.3,10,25.0,fnta,0.053232399725416914,0.12032849198358497,0.12597468373542733,0.21478601749066137
0.3,10,25.0,gcr,0.15355050452011737,0.11597538565583165,0.15008046496745,0.1222022852133842
0.3,10,25.0,glcm,0.24541275947066624,0.14058788011575643,0.27367167823441685,0.20680994628776886
0.3,10,25.0,grik1,0.3191644823266862,0.26767628108352143,0.4246905994921515,0.41783575130510203
0.3,10,25.0,hdac2,0.10866017219744187,0.022540856957549003,0.12358164258288451,0.03161744014747073
0.3,10,25.0,hdac8,0.21601407582221768,0.248807779176006,0.22458043269701183,0.24967306237790546
0.3,10,25.0,hivint,0.05363658607931925,0.14579235692198914,0.1646069000657129,0.267627135380711
0.3,10,25.0,hivpr,0.04643048312939491,0.039872960076536366,0.09257032446911419,0.10190855510909906
0.3,10,25.0,hivrt,0.3176689218576782,0.27911407391879195,0.304291473100626,0.24543572633913202
0.3,10,25.0,hmdh,0.5054855202671262,0.40740226771634436,0.41522726639713203,0.2773220805510337
0.3,10,25.0,igf1r,0.245090078771738,0.1971063840761176,0.2790806118581376,0.2610904461199298
0.3,10,25.0,ital,-0.001622014601699917,0.02250797406554525,0.04848079122838586,0.09533861737579634
0.3,10,25.0,jak2,0.5044622685590484,0.393044420439682,0.4808916185744108,0.41976143810183286
0.3,10,25.0,kif11,0.11314390378206515,0.16906237131494287,0.08138470164234883,0.0914878744925674
0.3,10,25.0,kit,0.11116253707085608,0.10026377581848997,0.16360672614622246,0.17275671699410283
0.3,10,25.0,kpcb,0.21283319249003035,0.18186266719120864,0.14459529704025703,0.09313397270664213
0.3,10,25.0,lck,0.31332949541397115,0.3180053278714532,0.3477021144110134,0.36362455861693577
0.3,10,25.0,lkha4,-0.010894733958259031,0.039193753479425456,0.00807370555986947,0.04920706608508875
0.3,10,25.0,mapk2,0.4079282076827327,0.3813748987555853,0.45433336197585295,0.4344419330283884
0.3,10,25.0,mcr,0.3157650587166564,0.2769455114427886,0.375915084500795,0.3663104957087248
0.3,10,25.0,met,0.16590058295173943,0.15204255638235348,0.18377916405496725,0.17182570759982962
0.3,10,25.0,mk01,0.1777086951947267,0.15961921052441017,0.16897418212794482,0.15196168440150398
0.3,10,25.0,mk10,0.2428554355287637,0.28728666962258875,0.2591533670957495,0.28291210722489907
0.3,10,25.0,mk14,0.32821490206237136,0.3086062934884771,0.3671033906148655,0.3699294091691418
0.3,10,25.0,mmp13,0.38930717549858906,0.2715790000219912,0.4363472366099808,0.34559848652165065
0.3,10,25.0,mp2k1,0.1227914634113898,0.10124709065724166,0.11131321552506417,0.07126332797263131
0.3,10,25.0,nos1,0.31798832328178495,0.1958036205825688,0.35661451729696914,0.28327490289397217
0.3,10,25.0,pa2ga,0.007095190741438981,0.025364381292253928,-0.009299020275152142,-0.005580866449724983
0.3,10,25.0,parp1,0.7499815728264926,0.7263116291343389,0.7812598498748426,0.7401773198372561
0.3,10,25.0,pde5a,0.21721731331278718,0.11782866229608839,0.26115661436061355,0.17276847157716116
0.3,10,25.0,pgh1,0.11160210950370628,0.10588967279010172,0.12796904621307834,0.12310636466791591
0.3,10,25.0,pgh2,0.0915133171780092,0.11726968820559769,0.11112314650182928,0.13992787643200508
0.3,10,25.0,plk1,0.28925450391787133,0.32766733609703713,0.2977572908611399,0.27266037762790213
0.3,10,25.0,pnph,0.6121402696816814,0.39229909451802925,0.6842924758875173,0.6035699121169879
0.3,10,25.0,ppara,0.276180528103836,0.2499305130583756,0.2940764972276803,0.26420742162874694
0.3,10,25.0,ppard,0.2635933495710987,0.2158842188741876,0.26155371774385316,0.21067765511293737
0.3,10,25.0,pparg,0.1818644369655773,0.16329809318048627,0.1884518668931786,0.16948394087564522
0.3,10,25.0,prgr,0.3225015340281171,0.300706223011876,0.3330144355280173,0.32399911714904783
0.3,10,25.0,ptn1,0.2927028242296844,0.3148355341028032,0.3154492944272865,0.3455043284748671
0.3,10,25.0,pyrd,0.06526849768604479,0.05151238564019561,0.0966596374649738,0.10619147522015768
0.3,10,25.0,reni,0.17239022178790023,0.20564218035579127,0.2695904766238857,0.3394655285791408
0.3,10,25.0,rock1,0.5192748765574088,0.550595163216039,0.6466132053390818,0.6448612236884715
0.3,10,25.0,rxra,0.5341476712125217,0.5515195942766354,0.4656913354430571,0.41660565921442205
0.3,10,25.0,src,0.16554592069226898,0.19762675514880887,0.19756765705388835,0.24109599456374134
0.3,10,25.0,thrb,0.4619862564978522,0.3589384236287957,0.5047866424822087,0.4231059508654715
0.3,10,25.0,try1,0.3738934271739313,0.28173068860954514,0.42018804997022785,0.3268977939236433
0.3,10,25.0,tryb1,0.4760824124010409,0.6643437082850925,0.5072544504125838,0.6591862904989835
0.3,10,25.0,tysy,0.30961186603576013,0.32112459850389696,0.3500006290386369,0.4030095367932325
0.3,10,25.0,urok,0.4997656107575226,0.3454737269242368,0.5521204755843595,0.4075916866133317
0.3,10,25.0,vgfr2,0.1387141021347364,0.14166530696295768,0.17846293717766298,0.19996289198864714
0.3,10,30.0,aa2ar,0.4462535890870881,0.3211636096973547,0.46721920075009854,0.4030233333100129
0.3,10,30.0,abl1,0.28171295492092385,0.29200825624315163,0.3066968752590114,0.3298346436124337
0.3,10,30.0,ace,0.17292321329794097,0.13673255236751639,0.21478130775475215,0.19990324170286972
0.3,10,30.0,aces,0.09127256090126648,0.11341641103234008,0.12576645663004288,0.16172920170982824
0.3,10,30.0,ada17,0.21836478740380386,0.11486165975093979,0.1874363055698965,0.09910751522720973
0.3,10,30.0,adrb1,0.3375155222928444,0.122525111719336,0.3211588205839789,0.16736459552850252
0.3,10,30.0,adrb2,0.3329402615594426,0.17656617378535894,0.33430791166322954,0.2350497204591892
0.3,10,30.0,akt1,0.148948417689866,0.1667383071432359,0.20191204854949416,0.23988742492711287
0.3,10,30.0,akt2,0.41737358920226864,0.4174439342948154,0.4687767933840765,0.4736073387757459
0.3,10,30.0,aldr,0.08612660789110338,0.07970017048189464,0.19512269995232093,0.20542937522150534
0.3,10,30.0,ampc,0.1845235306736477,0.12527337625382076,0.21632317314664615,0.18662620689983336
0.3,10,30.0,andr,0.20862407670708233,0.24590350384632703,0.22976023799099393,0.2738315227347006
0.3,10,30.0,aofb,0.16304474197930324,0.11938905641775817,0.19059698645349632,0.16049860052189488
0.3,10,30.0,bace1,0.2074929567972033,0.13755577899338184,0.23806726931696282,0.1885550985693732
0.3,10,30.0,braf,0.2690230435088883,0.20363752286724995,0.37126919073690157,0.37185477720310056
0.3,10,30.0,cah2,-0.024725487926979844,-0.003892534392513458,0.1064496832650786,0.1775551831778403
0.3,10,30.0,casp3,0.13477850661479868,0.11018924718442373,0.17222810787394233,0.15555215130989214
0.3,10,30.0,cdk2,0.3633624347541007,0.2906682821501257,0.36729904637986516,0.2986059315593634
0.3,10,30.0,cp2c9,0.043123252274338976,0.047591374128173755,0.09105339799209194,0.1108290436249149
0.3,10,30.0,cp3a4,0.10527383257789694,0.16866224201870247,0.11993754109714239,0.16850137614112987
0.3,10,30.0,csf1r,0.19051867342456494,0.1552139074169693,0.27256884244724977,0.2835052220926624
0.3,10,30.0,def,0.5553092203566302,0.545731919648261,0.6464016689322463,0.628620584180211
0.3,10,30.0,dhi1,0.13899594495420822,0.12442868114960008,0.20514483871318623,0.20855961802230402
0.3,10,30.0,dpp4,0.3452841832332261,0.3152077142553572,0.456574705952052,0.44601828730454934
0.3,10,30.0,drd3,0.1330921525811271,0.08579467941604624,0.1956870456051679,0.17277482299682836
0.3,10,30.0,dyr,0.5687715875613091,0.2372579964113482,0.5558624296995048,0.37360423892699385
0.3,10,30.0,egfr,0.2683002304435191,0.15149091157348463,0.32145373891919526,0.24863079663492976
0.3,10,30.0,esr1,0.4182212117350918,0.3226630657164855,0.3911486393398343,0.3293179555374372
0.3,10,30.0,esr2,0.49433037873707075,0.3730164190016163,0.418617294737971,0.32403740023071526
0.3,10,30.0,fa10,0.4779533341995193,0.445245250366869,0.5216016613919043,0.5345842724840413
0.3,10,30.0,fa7,0.5800864904515021,0.4654037860484631,0.5214618301915822,0.41150834622772303
0.3,10,30.0,fgfr1,0.21840319747536957,0.12765671029160433,0.2836537474256527,0.23414843286425802
0.3,10,30.0,fnta,0.053232399725416914,0.12032849198358497,0.13902511617901872,0.22124220316074314
0.3,10,30.0,gcr,0.15355050452011737,0.11597538565583165,0.14938756826495997,0.12475386621762607
0.3,10,30.0,glcm,0.24541275947066624,0.14058788011575643,0.26967763748078855,0.20996284719556405
0.3,10,30.0,grik1,0.3191644823266862,0.26767628108352143,0.43359056309428273,0.4392026069454986
0.3,10,30.0,hdac2,0.10866017219744187,0.022540856957549003,0.12599107676606194,0.033724127202887456
0.3,10,30.0,hdac8,0.21601407582221768,0.248807779176006,0.22457384556214618,0.2422172567060295
0.3,10,30.0,hivint,0.05363658607931925,0.14579235692198914,0.18039915635703951,0.280179183772902
0.3,10,30.0,hivpr,0.04643048312939491,0.039872960076536366,0.10072980570960091,0.11190493392481464
0.3,10,30.0,hivrt,0.3176689218576782,0.27911407391879195,0.2997756767197098,0.23863463480014474
0.3,10,30.0,hmdh,0.5054855202671262,0.40740226771634436,0.3973470030705538,0.258248758552722
0.3,10,30.0,igf1r,0.245090078771738,0.1971063840761176,0.286023220094531,0.26365922276434306
0.3,10,30.0,ital,-0.001622014601699917,0.02250797406554525,0.059060160325251604,0.11182893821709591
0.3,10,30.0,jak2,0.5044622685590484,0.393044420439682,0.49019414846696724,0.41703405016299155
0.3,10,30.0,kif11,0.11314390378206515,0.16906237131494287,0.07501586737422648,0.07883151120127703
0.3,10,30.0,kit,0.11116253707085608,0.10026377581848997,0.17128526394964322,0.18281104417109634
0.3,10,30.0,kpcb,0.21283319249003035,0.18186266719120864,0.1324249882587209,0.07699579474672366
0.3,10,30.0,lck,0.31332949541397115,0.3180053278714532,0.34897251262739976,0.363645455154688
0.3,10,30.0,lkha4,-0.010894733958259031,0.039193753479425456,0.011286985355094287,0.0524690479883413
0.3,10,30.0,mapk2,0.4079282076827327,0.3813748987555853,0.46362704380394526,0.44836282906976965
0.3,10,30.0,mcr,0.3157650587166564,0.2769455114427886,0.380966100044967,0.3718053136143794
0.3,10,30.0,met,0.16590058295173943,0.15204255638235348,0.18464827411504134,0.16899962434098217
0.3,10,30.0,mk01,0.1777086951947267,0.15961921052441017,0.18245211893812643,0.14934342057259006
0.3,10,30.0,mk10,0.2428554355287637,0.28728666962258875,0.2604397296126314,0.27755018226925143
0.3,10,30.0,mk14,0.32821490206237136,0.3086062934884771,0.36974325496271604,0.3749844559915183
0.3,10,30.0,mmp13,0.38930717549858906,0.2715790000219912,0.4403791601434671,0.3536089376378787
0.3,10,30.0,mp2k1,0.1227914634113898,0.10124709065724166,0.10730599889549722,0.06527112015530154
0.3,10,30.0,nos1,0.31798832328178495,0.1958036205825688,0.3616809921660752,0.28780180489648455
0.3,10,30.0,pa2ga,0.007095190741438981,0.025364381292253928,-0.012159881254431758,-0.009203083912918353
0.3,10,30.0,parp1,0.7499815728264926,0.7263116291343389,0.7812207503103448,0.7288805388555326
0.3,10,30.0,pde5a,0.21721731331278718,0.11782866229608839,0.267679288886803,0.1826207265942487
0.3,10,30.0,pgh1,0.11160210950370628,0.10588967279010172,0.12741200047889029,0.12366229506312212
0.3,10,30.0,pgh2,0.0915133171780092,0.11726968820559769,0.11205582158456502,0.14003125428689478
0.3,10,30.0,plk1,0.28925450391787133,0.32766733609703713,0.2928392640249401,0.26064966246803056
0.3,10,30.0,pnph,0.6121402696816814,0.39229909451802925,0.6722955219645315,0.614361451757753
0.3,10,30.0,ppara,0.276180528103836,0.2499305130583756,0.29417114415525797,0.2626562270281219
0.3,10,30.0,ppard,0.2635933495710987,0.2158842188741876,0.26146282084407624,0.20818326951438784
0.3,10,30.0,pparg,0.1818644369655773,0.16329809318048627,0.18986745683337375,0.16932808690080553
0.3,10,30.0,prgr,0.3225015340281171,0.300706223011876,0.3298083893970917,0.32299384872337755
0.3,10,30.0,ptn1,0.2927028242296844,0.3148355341028032,0.31911215462793463,0.3345755487411428
0.3,10,30.0,pyrd,0.06526849768604479,0.05151238564019561,0.09867520696504878,0.11471188959636272
0.3,10,30.0,reni,0.17239022178790023,0.20564218035579127,0.28271680031191204,0.34718230524689075
0.3,10,30.0,rock1,0.5192748765574088,0.550595163216039,0.6568076516068313,0.6533516069089588
0.3,10,30.0,rxra,0.5341476712125217,0.5515195942766354,0.4736324981329275,0.4116059415738673
0.3,10,30.0,src,0.16554592069226898,0.19762675514880887,0.20145047642028388,0.2448028721953231
0.3,10,30.0,thrb,0.4619862564978522,0.3589384236287957,0.5058844172157839,0.4204240309563816
0.3,10,30.0,try1,0.3738934271739313,0.28173068860954514,0.4210416823004074,0.3309483331067397
0.3,10,30.0,tryb1,0.4760824124010409,0.6643437082850925,0.4928249822568651,0.645457055890361
0.3,10,30.0,tysy,0.30961186603576013,0.32112459850389696,0.35338798537384697,0.40087676585093057
0.3,10,30.0,urok,0.4997656107575226,0.3454737269242368,0.5500407817398182,0.4035609360178925
0.3,10,30.0,vgfr2,0.1387141021347364,0.14166530696295768,0.18434213345662678,0.20481795484108029
0.3,10,35.0,aa2ar,0.4462535890870881,0.3211636096973547,0.46539040189009395,0.406145434912201
0.3,10,35.0,abl1,0.28171295492092385,0.29200825624315163,0.3108319711713964,0.33457919075034587
0.3,10,35.0,ace,0.17292321329794097,0.13673255236751639,0.22435664669260547,0.19988095885791693
0.3,10,35.0,aces,0.09127256090126648,0.11341641103234008,0.13136016682995313,0.16743577838577567
0.3,10,35.0,ada17,0.21836478740380386,0.11486165975093979,0.18527124945326806,0.09549567850342412
0.3,10,35.0,adrb1,0.3375155222928444,0.122525111719336,0.3204770603546629,0.1582180328656036
0.3,10,35.0,adrb2,0.3329402615594426,0.17656617378535894,0.32791969662316645,0.23846905320223985
0.3,10,35.0,akt1,0.148948417689866,0.1667383071432359,0.20618503337239363,0.2396063719906496
0.3,10,35.0,akt2,0.41737358920226864,0.4174439342948154,0.4779751759898301,0.4614427412961791
0.3,10,35.0,aldr,0.08612660789110338,0.07970017048189464,0.20514488906100162,0.21664635198625035
0.3,10,35.0,ampc,0.1845235306736477,0.12527337625382076,0.21456642039385124,0.18683793000723667
0.3,10,35.0,andr,0.20862407670708233,0.24590350384632703,0.22891502317692872,0.27319476875992377
0.3,10,35.0,aofb,0.16304474197930324,0.11938905641775817,0.19024195147377948,0.16333639600050326
0.3,10,35.0,bace1,0.2074929567972033,0.13755577899338184,0.24313649531659026,0.19234415853773779
0.3,10,35.0,braf,0.2690230435088883,0.20363752286724995,0.3797620782647819,0.3888145852012064
0.3,10,35.0,cah2,-0.024725487926979844,-0.003892534392513458,0.127825645294901,0.2057827737989729
0.3,10,35.0,casp3,0.13477850661479868,0.11018924718442373,0.17355296209890048,0.15457252110979616
0.3,10,35.0,cdk2,0.3633624347541007,0.2906682821501257,0.36412414000459914,0.2922481856775604
0.3,10,35.0,cp2c9,0.043123252274338976,0.047591374128173755,0.09561890114539595,0.11449565276001561
0.3,10,35.0,cp3a4,0.10527383257789694,0.16866224201870247,0.1215084862295284,0.16681808000876247
0.3,10,35.0,csf1r,0.19051867342456494,0.1552139074169693,0.28869419671128527,0.29959083374826845
0.3,10,35.0,def,0.5553092203566302,0.545731919648261,0.6444189211492894,0.63020180108003
0.3,10,35.0,dhi1,0.13899594495420822,0.12442868114960008,0.21158590889594114,0.22031185577702622
0.3,10,35.0,dpp4,0.3452841832332261,0.3152077142553572,0.464944308012509,0.4479382451318532
0.3,10,35.0,drd3,0.1330921525811271,0.08579467941604624,0.20180841522214427,0.18074319129760405
0.3,10,35.0,dyr,0.5687715875613091,0.2372579964113482,0.5485778862937656,0.3722347498563716
0.3,10,35.0,egfr,0.2683002304435191,0.15149091157348463,0.3257549150526764,0.2594509468762756
0.3,10,35.0,esr1,0.4182212117350918,0.3226630657164855,0.3949357946563012,0.32890043840970085
0.3,10,35.0,esr2,0.49433037873707075,0.3730164190016163,0.410513236325963,0.32158251569595925
0.3,10,35.0,fa10,0.4779533341995193,0.445245250366869,0.5216701953139625,0.5348533376576604
0.3,10,35.0,fa7,0.5800864904515021,0.4654037860484631,0.5533672773022772,0.41820113880518306
0.3,10,35.0,fgfr1,0.21840319747536957,0.12765671029160433,0.28035092637601877,0.2511224585153637
0.3,10,35.0,fnta,0.053232399725416914,0.12032849198358497,0.15074025615676617,0.22930839247414472
0.3,10,35.0,gcr,0.15355050452011737,0.11597538565583165,0.1482347267663267,0.12435565462543192
0.3,10,35.0,glcm,0.24541275947066624,0.14058788011575643,0.2706374985227039,0.20918985482272598
0.3,10,35.0,grik1,0.3191644823266862,0.26767628108352143,0.44899426159934785,0.45419053192094155
0.3,10,35.0,hdac2,0.10866017219744187,0.022540856957549003,0.12212157856254521,0.03578854944152203
0.3,10,35.0,hdac8,0.21601407582221768,0.248807779176006,0.222571028420061,0.23512761926882836
0.3,10,35.0,hivint,0.05363658607931925,0.14579235692198914,0.19180375467814179,0.2846353835380377
0.3,10,35.0,hivpr,0.04643048312939491,0.039872960076536366,0.1070177050328589,0.11923376972746066
0.3,10,35.0,hivrt,0.3176689218576782,0.27911407391879195,0.2914692212067848,0.23016392039618788
0.3,10,35.0,hmdh,0.5054855202671262,0.40740226771634436,0.3862636704738003,0.24054027320918106
0.3,10,35.0,igf1r,0.245090078771738,0.1971063840761176,0.27507995047301076,0.26405485868598216
0.3,10,35.0,ital,-0.001622014601699917,0.02250797406554525,0.06890039390174345,0.12690085157947706
0.3,10,35.0,jak2,0.5044622685590484,0.393044420439682,0.4828497275359669,0.41122812507913115
0.3,10,35.0,kif11,0.11314390378206515,0.16906237131494287,0.0696877608003483,0.06594012183154677
0.3,10,35.0,kit,0.11116253707085608,0.10026377581848997,0.1805961902298544,0.191904812532323
0.3,10,35.0,kpcb,0.21283319249003035,0.18186266719120864,0.12404006060691111,0.06325620069632007
0.3,10,35.0,lck,0.31332949541397115,0.3180053278714532,0.34818900005216025,0.35923874682822665
0.3,10,35.0,lkha4,-0.010894733958259031,0.039193753479425456,0.011477270100762368,0.04937710737819623
0.3,10,35.0,mapk2,0.4079282076827327,0.3813748987555853,0.4641735234519958,0.4730598788885623
0.3,10,35.0,mcr,0.3157650587166564,0.2769455114427886,0.3896982516169162,0.37652696235167116
0.3,10,35.0,met,0.16590058295173943,0.15204255638235348,0.18535746045750456,0.16774616276232365
0.3,10,35.0,mk01,0.1777086951947267,0.15961921052441017,0.18122894729871608,0.15141589800171693
0.3,10,35.0,mk10,0.2428554355287637,0.28728666962258875,0.25906978387528173,0.2710889655129879
0.3,10,35.0,mk14,0.32821490206237136,0.3086062934884771,0.37251105357679226,0.37940912788484105
0.3,10,35.0,mmp13,0.38930717549858906,0.2715790000219912,0.44274211410845404,0.36134901445053325
0.3,10,35.0,mp2k1,0.1227914634113898,0.10124709065724166,0.1063565725498663,0.06234770864422323
0.3,10,35.0,nos1,0.31798832328178495,0.1958036205825688,0.36468869807354665,0.29001963143201615
0.3,10,35.0,pa2ga,0.007095190741438981,0.025364381292253928,-0.014232150027531178,-0.012386770327298957
0.3,10,35.0,parp1,0.7499815728264926,0.7263116291343389,0.7801880615543152,0.7243807457574029
0.3,10,35.0,pde5a,0.21721731331278718,0.11782866229608839,0.2746463068224333,0.19352248346825754
0.3,10,35.0,pgh1,0.11160210950370628,0.10588967279010172,0.12878065459747132,0.12488880762405372
0.3,10,35.0,pgh2,0.0915133171780092,0.11726968820559769,0.11359438148354073,0.1401822846657252
0.3,10,35.0,plk1,0.28925450391787133,0.32766733609703713,0.29778539158639594,0.25067189189202593
0.3,10,35.0,pnph,0.6121402696816814,0.39229909451802925,0.67184577191797,0.6342143241602726
0.3,10,35.0,ppara,0.276180528103836,0.2499305130583756,0.29685280211708154,0.26096518365668575
0.3,10,35.0,ppard,0.2635933495710987,0.2158842188741876,0.26119749248840285,0.21349269757588993
0.3,10,35.0,pparg,0.1818644369655773,0.16329809318048627,0.19073584743137278,0.1675154505112187
0.3,10,35.0,prgr,0.3225015340281171,0.300706223011876,0.32229556525559777,0.3218753706148303
0.3,10,35.0,ptn1,0.2927028242296844,0.3148355341028032,0.32095253979575544,0.32187787519773536
0.3,10,35.0,pyrd,0.06526849768604479,0.05151238564019561,0.10235427900646063,0.12319574971130517
0.3,10,35.0,reni,0.17239022178790023,0.20564218035579127,0.29089850831092434,0.3421172457628723
